User ID,User,email,Vet ID,ชื่อ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,เบอร์โทรคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,เลขละติจูด-ลองติจูด,Link แชร์โลเคชั่น,Facebook Page ของคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,Line@ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า
318,trio840101318,840101318@supertriodog.com,840101318,เกษตรตาปีสัตวแพทย์,ตลาด,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840101,จันทร์-เสาร์ (อาทิตย์ครึ่งวัน),9:00:00 AM,8:00:00 PM,456/31 ถนนตลาดใหม่,077-286-128,"(9.1483622, 99.3339352)",https://maps.app.goo.gl/JkawdZ9cfmDV6VxD6?g_st=ic,https://www.facebook.com/KasettapeeVetClinic/,
319,trio840406319,840406319@supertriodog.com,840406319,เอ็ม เอ สัตวแพทย์,บ่อผุด,อำเภอเกาะสมุย,สุราษฎร์ธานี,840406,จันทร์-เสาร์,9:00:00 AM,6:00:00 PM,115/109 ม.6,089-650-9387,"(9.5409824, 100.0402409)",https://maps.app.goo.gl/ngvMK56Sdqgo31ye9?g_st=ic,https://www.facebook.com/mavetclinickohsamui/,
320,trio700701320,700701320@supertriodog.com,700701320,เอ็ม ที สัตวแพทย์,โพธาราม,อำเภอโพธาราม,ราชบุรี,700701,ทุกวัน,9:00:00 AM,8:00:00 PM,7/18 ถ.ขนานทางรถไฟ,081-434-3697,"(13.6959933, 99.8523435)",https://maps.app.goo.gl/2i5WLBBsiPoT86EM9?g_st=ic,NO FACEBOOK,
321,trio600206321,600206321@supertriodog.com,600206321,เอื้อมพรรักษาสัตว์,ศาลาแดง,อำเภอโกรกพระ,นครสวรรค์,600206,ทุกวัน (ปิดวันพุธ),8:00:00 AM,6:00:00 PM,9/16 ม.6 ถ.อ่างทอง-โพธิ์ทอง,084-710-4541,"(14.5952665, 100.4445169)",https://maps.app.goo.gl/uxU7SaH4cVSvQ8Ye8?g_st=ic,https://www.facebook.com/AURMPORNTONGSERM,
322,trio840407322,840407322@supertriodog.com,840407322,แม่น้ำรักษาสัตว์,แม่น้ำ,อำเภอเกาะสมุย,สุราษฎร์ธานี,840407,ทุกวัน (ปิดวันศุกร์),9:00:00 AM,8:00:00 PM,80/9 ม.1,089-737-8782,"(9.5678794, 99.9989349)",https://maps.app.goo.gl/GLEVuSHmGNXCsxmK6?g_st=ic,https://www.facebook.com/Meanamraksasad,
323,trio760102323,760102323@supertriodog.com,760102323,โรงพยาบาลบ้านสัตว์อารมณ์ดี,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,เปิดบริการ 24 ชม.,12:00:00 AM,12:00:00 PM,252/15 ถ.ราชดำเนิน,083-009-4627,"(13.0978411, 99.9439013)",https://maps.app.goo.gl/t62Aaf1DYengfR8HA?g_st=ic,https://www.facebook.com/happypethotel,
324,trio760102324,760102324@supertriodog.com,760102324,โรงพยาบาลสัตว์เมืองเพ็ชร,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,ทุกวัน (ปิดวันอังคาร),9:00:00 AM,8:00:00 PM,125/18 ถ.ราชดำเนิน,088-207-2755,"(13.0871573, 99.9443023)",https://maps.app.goo.gl/HVck14723Zd4Wt4U8?g_st=ic,https://www.facebook.com/MuangPhetAnimalhospital,
325,trio720104325,720104325@supertriodog.com,720104325,โรงพยาบาลสัตว์แสนรักษ์,ท่าระหัด,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720104,ทุกวัน,8:00:00 AM,10:00:00 PM,"578,580 ถ.มาลัยแมน",099-631-5883,"(14.4809837, 100.1259838)",https://maps.app.goo.gl/27gvYERHayaFfkVi8?g_st=ic,https://www.facebook.com/saenrukvet2,
326,trio710105326,710105326@supertriodog.com,710105326,โรงพยาบาลสัตว์รักษ์นนทรี,แก่งเสี้ยน,อำเภอเมืองกาญจนบุรี,กาญจนบุรี,710105,ทุกวัน,8:30:00 AM,8:00:00 PM,45/13 ม.8,081-526-9558,"(14.0650007, 99.4940262)",https://maps.app.goo.gl/o7rR3dzRUEqHwJDD9?g_st=ic,https://www.facebook.com/raknontri,
327,trio860110327,860110327@supertriodog.com,860110327,โรงพยาบาลสัตว์ปฐมพร,วังไผ่,อำเภอเมืองชุมพร,ชุมพร,860110,ทุกวัน,9:00:00 AM,7:00:00 PM,เลขที่ 4,096-365-4568,"(10.5114388, 99.1163939)",https://maps.app.goo.gl/kfcdWA3PBmKTrjDp7?g_st=ic,https://www.facebook.com/pathomphonvetcare,
328,trio770701328,770701328@supertriodog.com,770701328,หัวหินรักษาสัตว์,หัวหิน,อำเภอหัวหิน,ประจวบคีรีขันธ์,770701,ทุกวัน,10:00:00 AM,8:00:00 PM,72/4 ถ.แนบเคหาสน์,081-818-1522,"(12.5729077, 99.9567783)",https://maps.app.goo.gl/mQ9QMYMZAGptss7i8?g_st=ic,NO FACEBOOK,
329,trio760401329,760401329@supertriodog.com,760401329,คลินิกเพ็ทเพลส ชะอำ,ชะอำ,อำเภอชะอำ,เพชรบุรี,760401,ทุกวัน (หยุดวันอาทิตย์),9:00:00 AM,8:00:00 PM,47/1 ถ.ศรีสกุลไทย,063-585-9242,"(12.7984714, 99.9740212)",https://maps.app.goo.gl/KrpG3Z5zAhXjr8RX9?g_st=ic,https://www.facebook.com/profile.php?id=100032849365927,
330,trio931102330,931102330@supertriodog.com,931102330,คลินิกบ้านนาเดิมสัตวแพทย์,บ้านนา,อำเภอศรีนครินทร์,พัทลุง,931102,ทุกวัน (หยุดวันอาทิตย์),8:00:00 AM,6:30:00 PM,399/39 ม.2,093-578-9610,"(8.8890046, 99.2984160)",https://maps.app.goo.gl/hDffuLSZqEzNz6Ma6?g_st=ic,https://www.facebook.com/bannadoem.vetclinic,
331,trio760101331,760101331@supertriodog.com,760101331,โรงพยาบาลสัตว์หมอตาล,ท่าราบ,อำเภอเมืองเพชรบุรี,เพชรบุรี,760101,ทุกวัน,9:00:00 AM,8:00:00 PM,เลขที่ 5 ซอยวัฒนธรรม 4 ถ.พระทรง,081-441-4645,"(13.1043606, 99.9551733)",https://maps.app.goo.gl/fa6RuN79Bere8hnv7?g_st=ic,https://www.facebook.com/mohtalhospital,
332,trio840102332,840102332@supertriodog.com,840102332,โรงพยาบาลสัตว์เมืองร้อยเกาะ,มะขามเตี้ย,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,840102,เปิดบริการ 24 ชม.,12:00:00 AM,12:00:00 PM,239/89-91 ม.1 ถ.ศรีเกษม,084-289-6326,"(9.1244227, 99.3333840)",https://maps.app.goo.gl/F3VAkr4ZZkqLeLbt5?g_st=ic,https://www.facebook.com/MRKanimalhospital,
333,trio770608333,770608333@supertriodog.com,770608333,สุวรรณพฤกษ์สัตวแพทย์,วังก์พง,อำเภอปราณบุรี,ประจวบคีรีขันธ์,770608,ทุกวัน,9:00:00 AM,9:00:00 PM,282/8 ม.2 ถ.เพชรเกษม,062-369-5628,"(12.4116785, 99.9242508)",https://maps.app.goo.gl/p4w2mMeR1zf9fuTx5?g_st=ic,https://www.facebook.com/profile.php?id=100063530621801,
334,trio770701334,770701334@supertriodog.com,770701334,คลินิกบ้านสัตว์เลี้ยง,หัวหิน,อำเภอหัวหิน,ประจวบคีรีขันธ์,770701,ทุกวัน,9:00:00 AM,8:00:00 PM,6/74 ถ.เพชรเกษม,032-520-762,"(12.5936893, 99.9493861)",https://maps.app.goo.gl/9MochvHXXBSq5K138?g_st=ic,https://www.facebook.com/profile.php?id=100054648330483,
335,trio700501335,700501335@supertriodog.com,700501335,คลินิกปิยภัชสัตวแพทย์,บ้านโป่ง,อำเภอบ้านโป่ง,ราชบุรี,700501,ทุกวัน,10:00:00 AM,8:00:00 PM,เลขที่ 99 ถ.บ้านปากแรต,032-920-900,"(13.8201466, 99.8696273)",https://maps.app.goo.gl/CHAWeMGsdWV78qWw6?g_st=ic,https://www.facebook.com/Piyaphatvetclinic,
336,trio720901336,720901336@supertriodog.com,720901336,คลินิกอู่ทองสัตวแพทย์,อู่ทอง,อำเภออู่ทอง,สุพรรณบุรี,720901,ทุกวัน,8:00:00 AM,8:00:00 PM,1376/13 ม.6 ถ.มาลัยแมน,099-057-1988,"(14.3821521, 99.8942657)",https://maps.app.goo.gl/QsRwv1xuuQ1QQ9WY6?g_st=ic,https://www.facebook.com/uthongvetclinic,
337,trio840404337,840404337@supertriodog.com,840404337,คลินิคสี่ขาและเพ็ทช็อป,หน้าเมือง,อำเภอเกาะสมุย,สุราษฎร์ธานี,840404,ทุกวัน,9:00:00 AM,8:00:00 PM,35/39-40 ถ.เพชรเกษมสายเก่า,032-337-866,"(13.5422454, 99.8092498)",https://maps.app.goo.gl/YPUY3gsp1c4cYZJu9?g_st=ic,https://www.facebook.com/profile.php?id=100063647077468,
338,trio720803338,720803338@supertriodog.com,720803338,คลีนิคเพื่อนสัตว์เลี้ยง,สามชุก,อำเภอสามชุก,สุพรรณบุรี,720803,ทุกวัน (ปิดวันจันทร์),9:00:00 AM,7:00:00 PM,225/36 ม.2,081-941-0469,"(14.7491730, 100.0932997)",https://maps.app.goo.gl/vjRKi3TDjfJN83SD9?g_st=ic,https://www.facebook.com/profile.php?id=100063640236513,
339,trio840702339,840702339@supertriodog.com,840702339,ท่าชนะสัตวแพทย์,สมอทอง,อำเภอท่าชนะ,สุราษฎร์ธานี,840702,ทุกวัน (หยุดวันอาทิตย์),8:00:00 AM,6:00:00 PM,158 ม.10,093-576-2966,"(9.5705306, 99.1178765)",https://maps.app.goo.gl/6AM3TLTjSVk8AoE56?g_st=ic,https://www.facebook.com/thachanapetclinic,
340,trio700412340,700412340@supertriodog.com,700412340,โรงพยาบาลสัตว์ตลาดน้ำ,ขุนพิทักษ์,อำเภอดำเนินสะดวก,ราชบุรี,700412,ทุกวัน,8:30:00 AM,7:00:00 PM,197/6-7 ม.1 ถ.ดำเนิน-สมุทรสงคราม,032-246-211,"(13.5160056, 99.9724052)",https://maps.app.goo.gl/Ac6YpA7yGxd2VrkF6?g_st=ic,https://www.facebook.com/taladnampethospital,
341,trio850101341,850101341@supertriodog.com,850101341,คลินิกหมาสวยรักษาสัตว์,เขานิเวศน์,อำเภอเมืองระนอง,ระนอง,850101,ทุกวัน (หยุดวันอาทิตย์),9:00:00 AM,8:00:00 PM,1/36,095-645-1954,"(9.9621086, 98.6451177)",https://maps.app.goo.gl/Y1shDaZ2QFd4XCmz5?g_st=ic,https://www.facebook.com/Maasuayclinic,
342,trio770701342,770701342@supertriodog.com,770701342,โรงพยาบาลสัตว์ตาลเดี่ยว,หัวหิน,อำเภอหัวหิน,ประจวบคีรีขันธ์,770701,ทุกวัน,9:00:00 AM,9:00:00 PM,42/7 ซอยหมู่บ้านเขาน้อย,092-245-1542,"(12.5800345, 99.9369480)",https://maps.app.goo.gl/Ay6cRuYHgMoRhVmW8?g_st=ic,https://www.facebook.com/TandiauPetHospital,
343,trio720102343,720102343@supertriodog.com,720102343,โรงพยาบาลสัตว์จิตรักษ์,รั้วใหญ่,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720102,ทุกวัน,9:00:00 AM,7:00:00 PM,36/25-26 ถ.นางแว่นแก้ว,081-236-5426,"(14.4667787, 100.1070480)",https://maps.app.goo.gl/7o8Sc9MP2uwffHDa8?g_st=ic,https://www.facebook.com/jitraksuphan,
344,trio840405344,840405344@supertriodog.com,840405344,คลินิกละไมสัตวแพทย์,มะเร็ต,อำเภอเกาะสมุย,สุราษฎร์ธานี,840405,ทุกวัน,9:00:00 AM,7:00:00 PM,127/119 ม.3 ถ.รอบเกาะ,095-071-1333,"(9.4572879, 100.0386751)",https://maps.app.goo.gl/vvoWzhYHcnpt6Tt46?g_st=ic,https://www.facebook.com/profile.php?id=100057230178570,
345,trio760102345,760102345@supertriodog.com,760102345,วัชระรักษาสัตว์,คลองกระแชง,อำเภอเมืองเพชรบุรี,เพชรบุรี,760102,ทุกวัน,8:00:00 AM,7:00:00 PM,119/1 ถ.ราชวิถี,032-424-913,"(13.1110257, 99.9400212)",https://maps.app.goo.gl/5UQpHyRbHxNTRN2s9?g_st=ic,NO FACEBOOK,
346,trio840801346,840801346@supertriodog.com,840801346,คลินิกบ้านแสนรักษ์สัตว์,ท่าขนอน,อำเภอคีรีรัฐนิคม,สุราษฎร์ธานี,840801,ทุกวัน (ปิดวันอาทิตย์),8:00:00 AM,7:00:00 PM,244/14 ม.1,094-215-5664,"(9.0289438, 98.9565255)",https://maps.app.goo.gl/NsaLRM1FA7AF8J5R8?g_st=ic,https://www.facebook.com/Bansanraksat,
347,trio720101347,720101347@supertriodog.com,720101347,แลนมาร์คคลินิคแอนด์เพ็ทช็อป,ท่าพี่เลี้ยง,อำเภอเมืองสุพรรณบุรี,สุพรรณบุรี,720101,ทุกวัน,8:00:00 AM,8:00:00 PM,51 ถ.ประชาธิปไตย,065-553-6505,"(14.4865703, 100.1255820)",https://maps.app.goo.gl/KDpkdcTCDpmSwkGMA?g_st=ic,https://www.facebook.com/LandmarkClinicandPetshop,
348,trio830105348,830105348@supertriodog.com,830105348,คลินิกเจ้าฟ้าสัตวแพทย์,วิชิต,อำเภอเมืองภูเก็ต,ภูเก็ต,830105,ทุกวัน (ปิดวันอาทิตย์),8:00:00 AM,19:30:00 PM,61/216-217 ม.1 ถ.พัฒนาท้องถิ่น,076-526-776,"(7.8605647, 98.3751413)",https://maps.app.goo.gl/utC7UTVKZYbkFj1u7?g_st=ic,NO FACEBOOK,
349,trio100702349,100702349@supertriodog.com,100702349,โรงพยาบาลเล็ก คณะสัตวแพทยศาสตร์ จุฬาฯ,แขวงวังใหม่,เขตปทุมวัน,กรุงเทพมหานคร,100702,ทุกวัน,8:00 AM,17:00 PM,39 ถ. อังรีดูนังต์,02-2189715,"(13.7423051, 100.5348512)",https://maps.app.goo.gl/GuwttBAheWb2k9my5?g_st=il,NO FACEBOOK,
350,trio120103350,120103350@supertriodog.com,120103350,โรงพยาบาลสัตว์กรุงเทพนนท์,บางเขน,อำเภอเมืองนนทบุรี,นนทบุรี,120103,ทุกวัน,09:00,20:00,169 ถ. กรุงเทพ - นนทบุรี,02 965 1442,"(13.8378397, 100.5167923)",https://goo.gl/maps/ijRgz5345ufYZzUw8,https://www.facebook.com/Bangkoknonpethospital/?locale=th_TH,
351,trio103103351,103103351@supertriodog.com,103103351,โรงพยาบาลสัตว์กรุงเทพ,แขวงบางโคล่,เขตบางคอแหลม,กรุงเทพมหานคร,103103,ทุกวัน,08:00,23:45,3627/124 ถนน เจริญราษฎร์,02 673 2884,"(13.6997898, 100.5154545)",https://maps.app.goo.gl/dokx5t4fs6mGERbb8?g_st=il,,
352,trio104101352,104101352@supertriodog.com,104101352,โรงพยาบาลสัตว์แจ้งวัฒนะ,แขวงทุ่งสองห้อง,เขตหลักสี่,กรุงเทพมหานคร,104101,ทุกวัน,08:00,20:00,1/008 ซอย แจ้งวัฒนะ 14 ชุมชนพงษ์เพชรแจ้งวัฒนะ 14 ซ. 4,092 461 9554,"(13.9008602, 100.5620894)",https://goo.gl/maps/qxDCWrUTTQNExt947,,
353,trio101702353,101702353@supertriodog.com,101702353,โรงพยาบาลสัตว์ทองหล่อ,แขวงบางกะปิ,เขตห้วยขวาง,กรุงเทพมหานคร,101702,ทุกวัน,00:00,24:00:00,80 ถนน เพชรพระราม,02 079 9999,"(13.7477087, 100.5989749)",https://maps.app.goo.gl/3s3JwnV9RUJgShy88?g_st=il,(1) Thonglor Pet Hospital โรงพยาบาลสัตว์ทองหล่อ | Facebook,
354,trio100704354,100704354@supertriodog.com,100704354,โรงพยาบาลสัตว์อารักษ์,แขวงลุมพินี,เขตปทุมวัน,กรุงเทพมหานคร,100704,ทุกวัน,00:00,24:00:00,82 ถนนหลังสวน,,"(13.7360667, 100.5424007)",https://maps.app.goo.gl/usp9ToeP5K6t53sF8?g_st=il,(1) Arak Animal Hospital | Bangkok | Facebook,
